subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
517,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"After I cut the line, I would begin to worry about everyone behind me.  I have sure at least some of them noticed and I would be very self-conscious.  I probably offended some and for sure the last person who would have normally gotten a ticket won't now because I hopped in line.  I would feel a little guilty but likely more scared that someone would call me out, seek revenge, or cause a scene at the theater.  I think that the person I knew toward the front would also dislike me for this as they would feel like they are being used.",1.05,1.07,2768,2740,1/19/21 14:40
476,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I am setting eating lunch with my friends in the cafeteria. I glance up and notice a person alone and gets up. He comes to our table and asks if he can have a seat at our table. I said sorry but there is not seats left. He goes back to his table.,7,7,4526,2865,1/19/21 14:40
440,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,this is very confusing. Why would that person come ask to sit with me if it's obvious there are no more sets left????? I can't imagine this ever happening.,6.95,6.96,6781,3029,1/19/21 14:40
289,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,That I've had a long day working and my legs feel like they're about to give out. Also that more seats will open soon.,2.64,3.2,8173,1435,1/19/21 14:40
536,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,Due do dew shoe crew stew riddle fright right kite lying trying dying mouse louse wreck deck sheep keep deep ,1,1,3867,3436,1/19/21 14:40
496,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"kill
fill
skill
till
chick
tick
lick
slick
",2.04,1.95,1777,1708,1/19/21 14:40
499,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I would imagine feeling guilt for intentionally trying to influence the decision.  If I would take this action, it would only be fair for the other party to be in the room to defend their performance.",1.12,1.04,2806,3294,1/19/21 14:40
448,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,flea sea ski he knee eve bee weave leave peave ,6.9,6.9,11218,1698,1/19/21 14:40
520,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"fight, right, crush, blush, lies, levy, last, talk, stem, light, boo",7,7,4123,2520,1/19/21 14:40
427,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I am rushing through the airport, late for a flight only because I forgot to set my phone's alarm last night. I curse myself for being so forgetful. To my left, I see an older woman, frail in appearance, as she struggles with her heavy suitcase. Usually, I am benevolent to a fault, but today, I have an important flight to catch.",5.98,3.01,7141,5739,1/19/21 14:40
470,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"flaws 
saw 
slaw
law
jaw
straw
raw
paw
haw
thaw",1.96,1.97,6448,3032,1/19/21 14:40
303,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"view, moo, woo, sell, fell, bell, shell, be, see, vat, bat, cat, hat, sat, latch, bar, far, paws, slaw",1.03,1,6194,3795,1/19/21 14:40
521,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"latch, patch, match,
night, kite, bright, sight, tight, might, 
alert, 
bevy, levy, 
bee, lee, knee, be, tree, flee, gent",5,2.99,4924,3260,1/19/21 14:40
352,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I might be expecting someone at the moment and the person that walked to me might not asked politely. I will definitely feel embarrassed about the situation but will overlook it.,2.94,4.97,5105,3934,1/19/21 14:40
298,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"flight, suitcase",5.09,6.03,13108,2407,1/19/21 14:40
299,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"fit, bit, clown, frown, rain, too, bee, beat, heat, worsen, besmearching,",2.98,3,5835,7442,1/19/21 14:40
334,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,theres no seats left bitch,3.86,4.26,1612,2089,1/19/21 14:40
320,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I would be thinking that I went through all this trouble making this dish that everyone should at least try it.  They will never know the difference.  Besides, what harm could it do, it will be a little extra protein for that person that's all",1.01,1.05,8554,3790,1/19/21 14:40
340,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I would probably feel guilty but my desire to sell the car might make me consider being deceitful while selling this car.,3.03,2.49,10447,3992,1/19/21 14:41
562,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"Moss, Loss, Toss, FIg",2.37,2.4,41066,1256,1/19/21 14:41
560,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"vroom, more, book, met, boom, bay, day, hey, far, do",3.42,5.07,5323,4019,1/19/21 14:41
386,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"Cause, Laws, Jaws, Toss, Ross, Sauce, Boss, Loss, Saws, Wars, Horse",4,4,3262,1936,1/19/21 14:41
321,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I pick up the money, and am quite surprised by it. I put it in my wallet, and glance up to make sure the person ahead of me doesn't see. I think about if I should tell them, but decide not to, since I don't know them, and there's no guarantee this money is there's. Even if it isn't, they'll likely say it is just to keep it. For all I know they have COVID-19 or are crazy anyway. I stop walking, and pretend to look at my phone to put some distance between me and the person ahead of me. I then would would turn down another direction, just to make sure I'm away from them, even if it takes me a bit longer to reach my destination now.",6,5.03,2754,1932,1/19/21 14:41
421,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I really need this sale. By the time the customer figures out the flaw, I will have already been paid. The flaw is not that bad, I hope. It is my job to make this sale. I cant eat unless I sell this car. I hope this customer does not come back and complain about me to my boss. Maybe the customer wont even notice the flaw. ",2.02,1.41,4946,3246,1/19/21 14:41
466,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"sell, star, well, laws, so, par",2.03,1.15,60622,3386,1/19/21 14:41
403,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I am tired and cold and need to sit down. That old person can stand for a while. If I sit in the seat I would only be thinking of myself. I would not be living up to my basic belief that we should be kind to each other. I would feel very guilty and not at all happy with myself as I sat in that seat.,1.01,2,2353,4800,1/19/21 14:41
569,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,I pick up this thing because i don't know what to call-it. ,4,4,2246,1144,1/19/21 14:41
539,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,I would feel guilty. They would know that I avoided them. This would not make anyone happier. This would make me feel selfish like Donald Trump. THE GUILT,2.42,2.12,93200,1541,1/19/21 14:41
469,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I imagine that I would feel like helping the person, but I wouldn't want to get involved. I would hope that they didn't see me looking at them. I would walk by quickly and then look back to see if the person got help from someone else.  if  not, i might go back because i would feel guilty.  
",2.02,3.01,7163,1784,1/19/21 14:41
294,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"blirt, blurt, hurt, divert, skirt, alert",3.03,3.01,10524,1891,1/19/21 14:41
551,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"are - tar , car , far 
who - to , coo
car - tar , are , bar 
in - fin , bin , tin
flaws - caws",1.99,2.04,2531,2600,1/19/21 14:41
384,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"Drivers license, with possibly the worst photo in the history of mankind.
Automobile insurance card
Visa check card
Visa credit card
Monterey Bay Aquarium membership card
Medical card
Dental card....",6.54,5.55,3625,2483,1/19/21 14:41
385,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"jar, car, mar, far, guitar, par, tar, ",1.04,1.07,4768,2844,1/19/21 14:41
395,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,,7,7,265886,6042,1/19/21 14:41
528,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"The kitchen is crowded with all the guests.  We're all busy talking, I'm drinking beers, other people are drinking beer, wine, soda, tea.  There are kids around too.  It's very noisy.  I'm tasting the soup to make sure it tastes good.  Too late I realize my vegitarian friend won't be happy with the chicken broth.  I'm thinking how much it would hurt them if they didn't know it was made out of chicken broth.",1.01,1.01,3341,1843,1/19/21 14:41
564,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I'm laying in bed and it's around 2 am at night (or in the morning) and I hear our baby crying and I just lay their waiting for Claire to get up to handle the situation while I stay inside the warm blankets because it's snowing outside and kind of cold a little bit inside (but not to cold). While I listen to her preparing a heated bottle for our baby ,1.05,1.02,5692,3224,1/19/21 14:41
529,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,The train is crowded and very few seats available. I am tired from a long day and see a seat. As I start to sit down and elderly person boards the train. I sit anyway. I figure if the person does not find a seat soon I will either try to slide over enough to let them sit or give them my seat just before the train takes off. I give myself a few minutes to rest in case I end up standing for the rig,1.17,4.97,14045,12440,1/19/21 14:41
312,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"While I would feel some sympathy for them, I would also feel that my own activities are just as, or more, important. In addition to averting my eyes I would also likely slightly turn my shoulders away from them, further cutting them off. I would probably pick up my pace slightly, to be out of the uncomfortable situation sooner. I would feel relief after I was passed and my mind would quickly move on to something else.",6.01,4.99,17660,6076,1/19/21 14:41
426,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"You-to, do, sue, woo, cue, few, grew, too
are-war, car, far
sitting-pitting, spitting, knitting, quitting
in-sin, den, kin, men, tin, win, 
the, see-fee, he, she, me",1.64,1.54,3763,3079,1/19/21 14:41
332,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I told a lie to sell a car because my earning depends on my sales. Being a morally alright person, i feel bad to have told a lie.",4,1.95,5195,2717,1/19/21 14:41
572,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"Sue, Hue, Due, Hit, Bit, Lit, Kit, Wit, Town, Clown, Brown, Win, Gin, Fin, Tin, Heat, Meat, Feet, Beat, Neat, Wheat, Fit, Mitt, Pit, Tit",1.08,1.14,5465,3155,1/19/21 14:41
548,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"loop, coop, dope, tale, kale, truth, sicken, ",3.04,4,5010,8987,1/19/21 14:41
301,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,crushing mushing hatch latch fetch bite night fight alert flirt byes guys talk balk fast las,7,7,5500,4116,1/19/21 14:41
313,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I am sitting in a chair across the desk from my boss in his office. I am a brutally honest person so when my boss ask I tell him everything that I observed while working on the project together. I really have no regrets about this ,6.95,6,5266,6458,1/19/21 14:41
503,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,I tell the customer the bar has no halls,1.89,3.41,61038,2580,1/19/21 14:41
336,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"sit: Bit, Grit, mit, tit, pit, knit, 
seat: Beat, meat, feet, 
down: frown, gown, loan, moan, 
train: brain, grain, rain, lane, gain, main, ",2.16,2.17,5157,1502,1/19/21 14:41
559,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I would feel little guilty. But i always get up with the baby, so this is the only way I can get a break. ",5.07,4.99,7753,5386,1/19/21 14:41
477,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"greet, meet, meat, freak, frown, lounge, gown",2.51,2.94,4319,3688,1/19/21 14:41
550,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I imagine that I tell him the worst part of my coworkers performance to upsell my job. I take credit of the good parts of the performance. because o it, I get the promotion and he doesn't because the boss now thinks he's bad at his job and fairly lazy. I feel bad, but one has to fight to get ahead in this world.",4.98,3.01,11128,1851,1/19/21 14:42
314,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I would look at the empty containers on the counter from the making of the soup. I can smell the delicious aroma of the finished dish wafting throughout my home. The sound of people chattering in the next room can be heard from the kitchen.,1.32,1.18,3993,1772,1/19/21 14:42
388,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"Get up, say ""you take it"" and I know they will. Living in a big city this is a normal occurrence. Besides I'd rather stand. I hate crowded buses or trains and having someone over me and near me. From above as it unnerves me. I'd rather stand then sit anyway in such crowded areas. ",1.29,1.28,6007,2681,1/19/21 14:42
547,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,brown clown crown drown noun town frown pound sound hound found bound round,2.46,1.98,8639,4571,1/19/21 14:42
355,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I would feel horribly scared the second the customer drove the car off the lot. I would have trouble sleeping imagining the customer either getting hurt because of the flaw, or finding the flaw and going to my manager in order to tell on me for lying and selling them a car with a flaw. Because I believe in karma, I would know that my punishment for my cruelness and selfishness would come back to me ten-fold. There is a possibility that I might end up contacting the customer at a later time to admit my mistake, but there is a lot of conflict surrounding that too.",1,1.07,3202,1750,1/19/21 14:42
400,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I imagine having several bags in my hand after being out and about. I was probably dragging around my 5 year old and after a day of frustration I just want to sit down. I would probably contemplate giving the seat to the older person I see looking, but I am too tired to do anything other than sit down for a moment with my child on my lap to get a moment of peace. ",1.9,2.66,3453,9805,1/19/21 14:42
546,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I again would feel terribly guilty.  I do not lie to my friends but am always up front with them.  It would way heavily on me and would be hard for me to enjoy dinner and be a good host.  In fact I would feel like I was being a Horrible host.,1,1,3291,2095,1/19/21 14:42
538,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,Sometimes it happens. I am too tired to get up and check on the baby. I would lie in bed quietly. That's what the spouse is suppose to do. He is suppose to bridge the gap so that we are the family. We are both parents. I'm likely to just sleep through it or let the baby keep crying. Eventually the baby will cry itself to sleep! (That's a thing right?) ,5.85,5.4,2094,1200,1/19/21 14:42
381,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I would reason in my mind if the money really is for that person. The person could lie and take the money anyway when I ask. Then, I would think of the old saying finder's keepers. I still would because the person who lost it might really need itfeel guilty ",2.02,3,8271,5429,1/19/21 14:42
544,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"blue, flew, drew, glue, sure, due, bit, lit, fit, knit, crown, drown, bin, sin, tin, fin, win, pin, beat, meat, feet, neat, meet, sheet, sleet, gown, ",1.02,1.05,2537,2005,1/19/21 14:42
398,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I am setting the table and putting the soup out for everyone to enjoy when it occurs to me that one of my friends pis a vegetarian.  I'm upset.  I panic.  I tell everyone I hope they enjoy the soup - it's made with a vegetable broth.  I feel horrible.  I'm wondering if anyone will be able to tell that it was actually made with chicken broth.  I'm hoping I don't make my friend sick.  Is there a medical reason they are a vegetarian?  I try and ,1.96,1,5910,2452,1/19/21 14:42
357,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"mit
bit
main
claim
fain
pit
zit
meat
beat
feet
delete
",1.55,1.5,5283,1055,1/19/21 14:42
442,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I was so focused on catching my flight that I couldn't be bothered to help that person with their suitcase. Perhaps if I had made more time to get to my gate before my flight, I would have been more inclined to help that person out with their luggage.",4.52,5.03,6591,4071,1/19/21 14:42
486,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I can't believe how long this line is!  Wait, I think I see Sally up front!  I'm gonna go say hello and hope I can just quietly join her in line.  I'll just hope no one else notices or says anything!  I feel bad that others might not get a ticket, but I had my heart set on seeing this tonight.   I think I can pull it off without others realizing that I'm intentionally cutting in.",4.99,1.98,4442,3782,1/19/21 14:42
436,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,i would have task to perform on a project and i wouldn't want to be disturbed and i guess i won't want to help my room mate that is why i came up with excuses.,1.96,2.06,54287,3388,1/19/21 14:42
488,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,blue too true moo car far par clown town noun treat meat neat seat greet meet heat fleet hand land tree be me flee fill mill will dill till hill stink mink cards bards lards punt ,1.99,1,6993,4283,1/19/21 14:42
433,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"tarts, carts, hearts, marts, farts, hell, fell, bell, sell, gel, more, burst, first, wig, fig, rig, loss, toss, moss, car, ball, mall, tall, fall, call, ",1.03,1.03,4427,8131,1/19/21 14:42
300,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I have a family to feed. I haven't made many sales in the past few weeks, and my rent is due. I do not want to lie to customers. I feel awful telling the man the car he is interested in has no flaws, though I know it does. But, what else can I do? If I don't pay my rent, we will be homeless. It's a terrible situation to be in, and I make the decision to lie.",2.91,3.03,4966,3992,1/19/21 14:42
549,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I imagine describing my coworker's performance in a constructive way even though the issues will all be the worst part of the project that they did.  I would explain their issues with time management, incomplete work, not communicating on the project parts or timeline, being difficult to reach, etc.  I would tell my boss this in person and in a calm tone as I think it is important all team members do their part.",2,3,11727,17524,1/19/21 14:42
392,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",6.71,6.42,6182,6329,1/19/21 14:42
523,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,floss wurst starts harness gore forts carts soar lore bore door,5.1,6.55,136658,1930,1/19/21 14:42
515,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"My boss and I are sitting on their office opposite each other. I tell my boss about all the things the other employee did that weren't great during the project we worked on. As I say these things I feel bad, but I'm desperate for the promotion. I imagine they might do the same thing because they want the promotion as well. None of the things I say are lies, but I'm being knowingly unfair to my partner and feel the guilt I should be feeling. ",1,1,6036,2544,1/19/21 14:42
343,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I would not have them sit with us. It would be in my interest and my choice to have them there.,3.06,5.12,15131,1818,1/19/21 14:42
566,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I would be walking really fast. I'd be scanning the people around me to see if they are judging me for what I did or to see if any one offers the person help. I would take out my phone and pretend to be using it while really trying to see if the man was able to get his suitcase where he needed it.,4.25,5,3808,3029,1/19/21 14:42
484,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"gushing
flushing
height
fight
plight
bee
fee
me
pea
talk
gawk
last
fast
cast
mast",2.08,2.05,11630,5964,1/19/21 14:42
329,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"A woman is interested in a PT Cruiser.  I know that the PT Cruiser stalls and needs an expensive part to it, but I want to sell the car, so I try to make the car sound ideal.  I say that not only does the car look extremely unique and stylish, but, it is extremely reliable and rides well.  I say that I don't know anyone who's every had any problems with PT Cruisers even though I know of a stalling problem.",2.98,1,25325,5225,1/19/21 14:42
317,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"Reap, maybe, upend, flight, flying, heap, leap, seep, send, neck, deck, wreck, mouse, house, rabblerouse",3,1.98,8273,3353,1/19/21 14:42
346,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"Do, well, sell, hem, rat, hat, loop, times, man, flan,",2,2.05,8996,3602,1/19/21 14:42
397,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"mince, rinse, tense, pince, pence, sense, fence, ",2,1.95,9889,2461,1/19/21 14:42
372,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,car far star gar tar jar get wet met ret pet yet debt net rout gout doubt lout about no toe roe sew so bow beau hoe doe no low tow ,1,2,8803,5557,1/19/21 14:42
415,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"pine, tune, but, hut, gut, rut, loon, swoon, spoon, croon, noon, slut, nut, shut, nine, fine, equine, shine, tine, sign, sine, runt, stunt, groovy",1,2.88,5512,2774,1/19/21 14:42
361,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"dine, pine, mine, fine, nine, stein, tine, vine, wine, boar, core, door, four, fore, gore, lore, more, pore, roar, store, bill, Bill, kill, mill, sill, till, chill, thri",1.05,2.04,11587,4412,1/19/21 14:42
348,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I imagine that I'm having a dinner party and I invite people over. I imagine that I found a new soup recipe that I found and am excited to try. I make the soup and am happy with it, then suddenly I remember that one of the friends I've invited is vegetarian. Instead of scrambling at the last minute and panicking, I simply tell them the soup is vegetable broth based. Since there are no repercussions, I think I can get away with it. ",6.03,5.01,4852,6129,1/19/21 14:42
422,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"talking, chalking, stalking, beat, heat, bee, he, she, hill, chill, will, shill, bound, hound",6,4.99,20166,6433,1/19/21 14:42
558,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I imagine I have a grudge against this person and I feel the need to point out their worst parts and not highlight any of their good points. I imagine only focusing on the negative and not being able to recall many good points. ,2,1.18,3789,6820,1/19/21 14:42
462,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"i imagine about the situation and the customer ,if i lie to the customer then he will be serious once he knew it",1.86,1.19,13551,4233,1/19/21 14:42
331,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I am very proud of my soup recipe. I work hard perfecting my homemade chicken broth. I am about to serve my soup and I suddenly remember my vegetarian guest. Oh, no! Hum, I am not going to say anything unless my guest outright asks me about the source of the broth. I have to mention it and I just say it is vegetable broth. One dish won't hurt, right.",1.05,1.96,6164,2553,1/19/21 14:42
326,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I imagine the other person feeling alone and awkwardly approaching our table. I imagine their reaction to my statement. I imagine their cheeks getting red. I imagine them trying to decide what to do and where to go next. I imagine being snotty and then feeling terrible. I imagine that my bad behavior will come back to haunt me in the future. I imagine thinking I'm not a very nice person.,1.04,1.98,3022,4159,1/19/21 14:43
443,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I would feel a little bad and hope no one saw me. I would sit down quickly and get into a comfortable position to make it look like I'd been there for a while. I would not make eye contact with the elderly person if they passed by me and I would preoccupy myself with my phone or looking out the window or something. I would try not to think about that ever again and tell myself that I would make a different decision the next time something like this happened to me.,4,3.23,6307,3916,1/19/21 14:43
