subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
90,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"too
moo
bar
car
tar
bin
tin
win
sin
kin
tight
flight
kite
cite
bore
boar
more
tarts
carts
darts
trying
buying
mouse
",3.29,3.66,11882,5161,1/30/19 15:17
108,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I am standing near the end of the line when I see my friend up towards the front.  I walk up to her and engage in conversation as if I don't know what I am doing!  I feel a little guilty as I look at the line behind me.  I feel like people are whispering about what I've done and I really don't feel right, but I want a ticket, so I stay there trying to look innocent.",3.01,2.99,6682,11688,1/30/19 15:17
59,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I would imagine thinking if my friend would help me if I needed them to. Afterwards I would feel bad about not helping them and would try to make it right with them. ,3,2.96,25403,1757,1/30/19 15:17
95,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"I'm the best host
with guests the most
and we're having dinner
so I clear up the clutter
I'm making soup
that's the scoop
with chicken broth
hope my guests don't slop
but oops, 
",1.06,1.01,6842,2704,1/30/19 15:17
41,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I hope he doesn't look at the car too carefully. I need to sell this car to meet my quota. I don't want to scare him away. ,4,1.99,26136,18593,1/30/19 15:18
51,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,i get ready to take this hard test.,3.71,4.93,31849,1289,1/30/19 15:18
93,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"seat, meet, beat, wheat, peet, cheat, feat
train, rain, brain, pain, cane, feign, mane, pane
down, gown, town, brown, frown",1.05,2.02,3061,2028,1/30/19 15:18
87,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"Maybe
",3.41,4.46,44354,2397,1/30/19 15:18
54,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I am looking at my boss and explaining the my coworker is not efficient when it comes to planning and delegating tasks on our latest assignment. I notice he is holding a pen and shuffling it in his hands as I talk. I notice the pad of paper in his hands and he seems a bit rushed. He adjusts his glasses as I continue on with how my coworker is not acting,1.03,1.04,3357,2158,1/30/19 15:18
107,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"few, dew, mew, pew, sew, bin, tin, gin, kin, sin, win, light, right, bite, might, kite, sight, white, height, maybe, buying, dying, tying, drying, mouse. douse, fleck, neck, ",3.47,4,7807,2850,1/30/19 15:18
44,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"My guest is gonna poop because of my soup.
I'm no humanitarian because I lied to a vegetarian.
I'm not the best because I lied to my guest.",1,1,2670,2185,1/30/19 15:18
28,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"well, bell, sail, sale, bail, whale, kale, dale, rail, yale, mail, pale

darts, farts, tarts

cost, ross, loss, moss, ",5,4.58,4097,323481,1/30/19 15:18
58,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"crushing, night, tight, sight, fright, bee, free, levy, lies, cries, tries, talk, flies, fast, mast, ",4.92,3.07,6461,10846,1/30/19 15:18
8,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"repeat, treat, heat, beat, drown, frown, gown, town, pit, chit, bit, fit",1.19,4.11,62201,1631,1/30/19 15:18
17,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"As I walk into the theater, I can smell the fresh popped popcorn. There's a huge line and I look over to see an old friend at the front of the line. I'm almost sure the movie is going to sell out and I probably won't even get tickets if I go to the back of the line. I go up to my friend and say hello and start talking. I hear the people behind him grumbling and looking annoyed. The one woman is rolling her eyes and pointing at me but I just ignore her. ",3.09,4.88,5303,4508,1/30/19 15:18
99,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,I'd feel extremely lucky to see someone help me out with getting in to the movie instead of wasting my time on the trip to the theater.,6,4.98,4558,1493,1/30/19 15:18
19,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I imagine spending HOURS preparing a really nice, tasty soup for my guests. I've worked really hard on it, so I'm very surprised when one of my guests tell me after the fact that she's a vegetarian. I tell her that the soup is made with veggie broth so that she'll eat it. What's the harm if she never knows?",3.04,4.42,524468,18654,1/30/19 15:18
96,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"blue, riddle, sight, house, maybe, too, me, see, cup, ",4,5,6010,7840,1/30/19 15:19
82,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"knitting, stable, fable, fit, feats, cleft, fair, put, should",6.23,6.18,14471,4725,1/30/19 15:19
2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I am late getting to the terminal and I'm going to miss my flight. My heart is pounding as I'm rushing almost tripping over some children playing. I see a woman struggling with her suitcase. I know that I can't stop because I'm too much in a hurry so I look down at the ground and rush by. Thinking to myself that there are many people who could help that are not in such a hurry.,5.97,5.96,6710,5092,1/30/19 15:19
32,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"eyes-pies
walk-talk
eyes-mice",1.9,1.09,4588,4370,1/30/19 15:19
20,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I was crazy psyched to see Jumangi 2 in the theater the first day it came out, but when i got to the theater, it was almost sold out and there was a long line. I saw Billy in line, so i went up to him and handed him a coke and started talking to him as though we were together. The people behind him did not look happy, but i gave them a mean stare and kept talking and laughing with Billy.  I got in to see the movie!!  Next time i will get there earlier.",6.91,1.08,4547,1673,1/30/19 15:19
38,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I'm not much of a cook, but I've always been a fan of soup, and chicken soup is one of the only things I can make taste delicious every single time. I'm excited for my guests to come over to have a taste, because none of them ever have before. The house is filled with the scent of the soup, and it's making my mouth water to hold back from just eating it now. When I find out one of my guests is vegetarian I can feel my heart drop. I really wanted to show off my skills. So I lie to them. I know it's wrong, but I still do. I wonder if I'll ever be able to tell them the truth after this.",1,1,6663,1788,1/30/19 15:19
18,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"It's been weeks since I've had a sale. My boss greeted me this morning with a challenge that I had to sell something today or he'd fire me. My wife has been looking at the want ads, but she's not able to find work, and I don't want her leaving the kids. In walks this rich dude. Dressed to the nines, and walking around like he owns the place. I wish I could do the same. I try to greet him, but he just snaps at me like I'm a dog and tells me to speak only when spoken to. He points at this one car that's got some engine trouble and asks me if it's a good car. I know it's wrong, but I say no",1.05,1,10046,2887,1/30/19 15:19
113,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"rests, bests, quests, nests, tests, pests, sinner, flowers, powers, towers, showers, hoop, poop, coop, loop, froth, sun, gun, fun, bun, ton, run, done, ",1.07,1.04,4178,2430,1/30/19 15:19
112,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,too to two roux boo moo do grew pew yew dew crew balk caulk talk last fast mast bast cast gem ,4.03,2.97,18283,1068,1/30/19 15:19
77,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"riddle (middle), flying trying prying (crying), house blouse mouse (spouse), fleck (check), blue (you), ",4.83,2.09,10485,9650,1/30/19 15:19
64,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"tell, smell, fell, shell, well, hell, ",4.96,6.9,30424,1902,1/30/19 15:19
50,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"zoo
too
two
who
coo
flew
flu
flue
goo
loo
moo
stew
shoe
shoo
spew
chew
blue
new
blew
hue
hew
pew
brew
true
yew
few
dew
do
sue
rue
crew
grew
",3.01,2.48,8338,3927,1/30/19 15:19
74,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,but you have to serve it to an annoying goth.,3.18,1.9,19437,1922,1/30/19 15:19
109,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"It is very hard to imagine myself going through with this, as it is morally reprehensible. I would never, ever do this. I would have to be coerced or on drugs or under some other influence to deceive someone like this. I was a vegetarian for several yeas and would have been livid if someone did this to me.",1,1,5332,18855,1/30/19 15:19
10,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"The airport is jammed, and my flight is due to take,absolutely must get to the gate as soon as possible.  Why oh why did that person pack so much stuff!  Travel light, pay less in excess baggage fees!  Oh, now I am trying to justify on some level walkign right past this person.  It's dog eat dog ",5.95,5.84,23599,4728,1/30/19 15:20
61,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I am hoping they don't go into the kitchen and wondering if I put up all foods that would indicate I cooked anything with chicken...god forbid. I would be thinking to myself I need to not have them over again for dinner and wondering why in Sam hill didn't she tell me that before I cooked...like maybe the day before or something,7,6,8753,7640,1/30/19 15:20
111,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"bro, fro, grow, hoe, toe, sew, crow, low, mow, roe, sow, tow, beau, whoa, hydro, fish, dish, niche, ",1.89,3.5,4304,2944,1/30/19 15:20
79,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"door, lit, kit, mit, hen, ben, bee, frown",1.68,1.2,3081,1322,1/30/19 15:20
57,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"Why oh why do people have to pack so much. What were they thinking? That suitcase is huge. You know if they had put all that stuff in the suitcase into a box and just shipped it to where they are going they wouldn't have to be lugging around that suitcase. I could offer to help, but I'm not about to miss my flight and I'm already late. Besides, if they have to deal with that suitcase, maybe next time they won't bring such a huge one and they wil",5.03,5.06,5205,2413,1/30/19 15:20
68,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,I will think again and again for let him to sit with me and friends. That way I can get respect from him.,4.99,5.01,2731,1937,1/30/19 15:20
3,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,,5.57,5.87,107417,5527,1/30/19 15:20
5,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I would feel guilty that I didn't make room for the person to sit with us. I technically told him thr truth by saying there was no room at the table but it is a really mean thing to do to someone. I have been in that situation before and know how lonely it can be. ,3.15,4,24875,1095,1/30/19 15:20
90,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"moo
too
sue
car
tar
bar
balking
talking
stalking
town
beet
beat
meet
greet
teat
band
land
sand
tanned
bee
tee
me
key
till
mill
kill
dill
con
bound
bat
cat
drat
mat
lat
bin
tin
win
sin
kin
",5.99,1.99,6775,2832,1/30/19 15:20
83,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"bar jar far par 
paw saw raw law saw 
delirious  ",4.95,3.44,11196,4253,1/30/19 15:20
108,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"walking  talking
down  frown
street meet seat
bill  will  sill
ground  sound found wound
think wink sink rink
yards cards
see free",2.01,1.99,10814,9025,1/30/19 15:20
93,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I imagine how conflicted I will feel
I imagine how I will tell myself that I am not a moral person
I imagine that I will feel as if I have sinned and committed a major grievance
I imagine that I will try to push those feelings out and just focus on the excitement of getting paid for my sale.",1.11,1.07,1994,2035,1/30/19 15:21
51,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,but,3.2,5.96,2234,2690,1/30/19 15:21
87,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,They buy it.,4.66,4.65,2683,3602,1/30/19 15:21
59,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"chew
blue
blew
stew
bar
star
lets
pets
old
mold
cold
paws
sell
yell
star
claws",3.52,2.64,44428,3159,1/30/19 15:21
44,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I deserve the same thing to happen to me.  I am a terrible person for harming a coworker's reputation.  There is no excuse for doing this to a person.  I would likely be fired for being such a terrible team player.  I would be so angry with myself for being so hateful and awful to another person.  This is completely unlike me.,1,1,2192,1596,1/30/19 15:21
28,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"diddle, fiddle

bite, kite, fight, flight, right, sight

dying, frying

douse, blouse, mouse

maybe

cup, ",5,2.74,6528,5520,1/30/19 15:21
99,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"The car has no draw, the car has no bra, I'm bad at this",2.04,1.96,3298,1081,1/30/19 15:21
41,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,winner sinner lend tend wend send looking hooking west test fest lest oozing cloth shade ,5.01,2.99,21669,18639,1/30/19 15:21
58,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I would feel guilty to an extent that I would almost want to cry. I would be nauseous and sweaty. I would not be able to keep the money. I would have to take it out of my pocket. I would be ashamed of myself for doing it in the first place. ,1,1,10154,4696,1/30/19 15:21
33,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,In my eyes are past in my college life. I am very happy that situation.,6.9,6.94,206530,1812,1/30/19 15:22
19,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,,5.72,6.14,18713,2634,1/30/19 15:22
20,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,mew pew dew poo through pitting mitting sitting pith fifth hair wear share pear heft bereft sable maple babel fable smother woo foo poo shrew wit fell well hell sell shell ,6.9,6.91,5020,2374,1/30/19 15:22
38,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I'm pretty good at what I do, because I'm a terrific liar, and to be a car salesman that's really the only skill you need. When the customer came up and so clearly was on the fence about this car, I assured them everything was fine. Look at my dealership: it's beautiful, modern, sleek, with some of the nicest used cars on the market, and I'm clearly an upstanding gentleman, so why would I lie to you? This car is gorgeous, and it runs just fine--nothing wrong with it at all, and if anything does end up happening--that's what insurance is for!

That's all the customer really needs to hear, and it's sold. Like taking candy from a baby.",1,1,4473,1247,1/30/19 15:22
96,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"too, blue moo, bar, star, cold, told, mold, walls, jaws, laws, gnaws, cause, balls, ",2.08,3.06,7081,4220,1/30/19 15:22
82,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I see a fifty on the ground and I pick it up. It might be from the guy in front of me but I would have to get his attention so I decide to just keep it and use it to contribute to my saving for a computer upgrade I'm close to being able to afford.,5.45,4.52,11403,6561,1/30/19 15:22
77,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"fleet bleat greet meet beat heat eat (street), cards (yards), flopped mopped hopped (dropped), mill hill kill krill brill ",1.97,1.1,4527,4466,1/30/19 15:22
64,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,I imagine going to the front of the line and making a bunch of people angry and they then call me out. Or even go tell the manager and have me kicked out. ,1.2,2.07,4289,1845,1/30/19 15:22
112,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I would feel guilty if I told my friend that. I'm sure my friend would appreciate the hard work I put into the broth and I would be able to tell what I did without my friend getting too upset. I would want to be honest and honestly say I didn't know. ,1.66,1.08,30730,1351,1/30/19 15:22
74,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"But just as you put it into your pocket, someone calls it",3.2,2.8,4828,1303,1/30/19 15:22
50,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"claws
paws
pause
laws
jaws
slaws
clause
cause

bar
tar
far
mar
par
star
char

bold
told
mold
polled
poled
cold
doled
",2.53,2.01,25685,3757,1/30/19 15:23
79,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I would feel bad for not stopping to help the person. I would also be nervous that if I stopped to help the person, I may miss my flight. ",3.04,2.99,1820,1788,1/30/19 15:23
10,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,beat wheat seat treat pill will sill dill nil round shards lick slick wick far bar mar car gar jar par ,1.06,1.95,10477,9850,1/30/19 15:23
73,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"Flu, moo, car, clown, feet, meat, seat, cleat, sleet, land, boo, flee, sea, bee, tree, lee, collar, scholar, taller, holler, ",6.03,2.99,16010,12528,1/30/19 15:23
111,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I would feel guilty but come on I do it often as well. I wouldn't feel that guilty though. It's really comfortable and I am not getting up for that. I do this all the time,4.87,3.32,4527,4718,1/30/19 15:23
25,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,I think this rhymes is childhood mind for this rhymes.,5.77,5.58,42631,2523,1/30/19 15:23
61,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I imagine I would be inwardly horrified at my behaviour and I would wonder about myself and if I have lost all humanity. I would look to my other tablemates and cringe at their reactions as they look at me do that. I imagine it is crowded and everyone in the room has seen this person be shamed by my behavior.,1,1,9547,5648,1/30/19 15:23
5,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,jerk twerk car far jar shout clout row show blow shoe hue blue sell bell hell gel,4.65,3.27,5992,1417,1/30/19 15:23
68,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I will try to hide as much as possible from in front of that person who dropped the bill. I can keep that money and I will use that for my needs.,2.02,2.03,6830,3533,1/30/19 15:23
90,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I would be worried and rushed, either running or at least walking as fast I could. I would be darting in and out of the crowd trying to get around people as quick as possible. It would be loud but I wouldn't be hearing the noise. I would look away from the person struggling as quick as possible. I wouldn't want to feel obligated or guilty about not helping them. For all I know, the suitcase is so heavy that I wouldn't help much either. I can't afford to miss my flight.",6.01,4.17,5059,5661,1/30/19 15:23
32,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I imagine myself awake listening to the baby cry but with my eyes closed not moving an inch to make sure that my husband is the one who has to wake up. I am eagerly awaiting for him to wake up so I could get back to sleep.,5.96,4.98,5506,11447,1/30/19 15:23
93,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"baby, maybe
spouse, mouse, dowse, house
check, wreck, deck, neck, peck
asleep, beep, weep, cheap, seep",2.06,2.03,1822,1384,1/30/19 15:23
83,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,Im not wanting to make small talk with someone i dont know. Im feeling bad he cant sit with us. I dont want him to feel left out and feel bad.,4.26,4.44,10611,5312,1/30/19 15:24
108,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"about  doubt  clout
down  clown
train  rain  strain main 
seat  meat eat
sit lit ",1.92,4,7048,17656,1/30/19 15:24
87,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"Last
",5.06,3.61,7658,1482,1/30/19 15:24
44,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I would be completely mad at myself if I didn't at least ask the person ahead of me if they dropped any money.  I wouldn't keep this to myself because that would be dishonest and that just isn't me.  I feel like that money is probably that person's and I would be completely unjustified to keep it.  I would not want that on my conscience especially if that person had kids that he was,1,1,2736,1846,1/30/19 15:24
99,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I would feel bad and immediately feel like I gave up one responsibility for another by having to cover up my story of having fun, resulting in less fun and more work.",1.98,2.02,7511,1526,1/30/19 15:24
101,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"they-way
you-who
go-no
out-sprout
tell-yell
set-bet
bar-star
work-jerk
wo'rk-fork
",1,1,18993,12219,1/30/19 15:24
28,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,I am going to see a new super hero movie at my favorite theater. The line is long and I am afraid it will sell out soon. I see my buddy Drew standing in line in front of me. I approach him and start having a conversation so I can secretly cut in line. I really want to see this movie and I don't think anyone else will actually notice.,2.97,3.01,8648,4130,1/30/19 15:24
20,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,shrew poo woo too loo coo jew car jar war tar par mar bar far pets wets sets lets debts gets vets bets nets met  maws paws laws ,6.93,5.04,4492,2541,1/30/19 15:25
58,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I would feel incredibly guilty and would not be able to maintain the lie. My behavior would be off and noticeable to others. I would not enjoy myself. ,1,1,19105,3764,1/30/19 15:25
41,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I hope he doesn't turn and around and realize he dropped something. I see him walking ahead oblivious to the fact that he dropped the money.,5.02,3,13498,21958,1/30/19 15:25
77,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"dig (big), Ross loss (boss), basks (asks), bid hid lid (did), well bell hell Dell (tell), hearts farts tarts darts (parts)",2.01,2.02,4899,2799,1/30/19 15:25
112,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I would feel very dishonest. I'm sure my coworker did some great work in his time at this job, and I am misrepresenting him in this way. I think this is a  bad thing to do and I would feel very guilty. I would feel, if I got the promotion, that I didn't deserve it. ",1.23,1.07,3339,2664,1/30/19 15:25
82,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"too, freeing, commotion, fig, floss, prescribe, conformance, sell, tall, first, farts, rig, dig, pig, tore",2.82,2.19,7832,6100,1/30/19 15:25
96,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,I imagine it's not that big of a deal and let go of myself starting to feel guilty for doing it in the first place. But guilt swallows me up any way.,5,4,9710,4307,1/30/19 15:25
74,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I would not have any problem doing this. I don't want strangers sitting with me.,5.95,5.69,7992,4080,1/30/19 15:25
64,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I imagined someone actually eating the soup and getting a rash or getting sick because their body can't handle it. I also imagined that they would be able to taste the difference and call me out. ,1.19,1.52,6754,10356,1/30/19 15:25
33,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,,5.66,4.03,43584,3577,1/30/19 15:25
