subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
62,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I imagine that I'm walking down the street and see a fifty dollar bill on the ground and I suspect that the person ahead of me may have dropped it. The thought occurs to me that I should ask, but of course this person is going to say yes because it's $50. Furthermore, there is no evidence that the bill belonged to that person, it's only a suspicion. Whoever it belongs to should've been more careful. So, I would likely pocket the money. ",7,7,2615,1865,1/19/21 15:04
141,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"Broth - moth, sloth, goth
guests - pests
After - laughter
soup - loop, group, coop
made - paid, laid, raid",1.61,1,2585,1643,1/19/21 15:04
148,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I imagine that there are no seats left at our table, but we could squish that person in if we wanted to. However, since we don't know them very well and don't want to be uncomfortable, I would say that we can't accommodate them.",6.13,4.97,3100,2254,1/19/21 15:04
49,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"pew, few, true, glue, mew, flew, shoe, far, mar, bar, fiddle, piddle, little, fight, bite, light, might, height, kite, site, sight, house, mouse, louse, grouse, neck, fleck, deck, wreck, peck, ",1.24,1,5961,3270,1/19/21 15:04
238,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I imagine myself going to the bar with my friends, but feeling disgusted with myself for lying to my roommate.",3.03,3.03,10821,10112,1/19/21 15:04
19,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I'm at the airport and notice another person struggling with their bag. I think about why do they have their bag and didn't check it at the curb. I'm in a rush myself and am thankful that I checked my bag. I try to ignore him.,5.65,5.66,4191,3412,1/19/21 15:04
11,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"darts, toast, boast, tarts, yell, well, toss, moss, ",5.1,2.16,8482,2842,1/19/21 15:04
26,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I would be confused about why the person is asking to sit with us when there are no seats available. There is nowhere for him to sit so I don't understand his question. I would feel a little silly that I needed to point out the obvious - that it is physically impossible for him to join us as there is no open seat for him to occupy. I would briefly wonder if he was able to see things in some other dimension and in that dimension there was perhaps an available seat but quickly disg,6.98,6.94,4197,1525,1/19/21 15:04
85,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"the soup is great and it is made with vegetables 
here goes a plate. i was worried because i started late
and if you want a secpond plate do not hesitate",1.98,1.08,2615,1933,1/19/21 15:04
219,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I imagine that I have had a hard week at work and just want to relax. I would definitely feel bad that I don't want to help my roommate, but sometimes I need to prioritize myself. However, I don't want my roommate to know that. I just feel like I need a break from work and responsibility, so I would much rather take some time for myself and maybe chat with some friends. I think I would feel a little bad, but I don't owe my roommate anything, so I shouldn't be expected to help if I don't want to.",2.5,3.76,4125,3691,1/19/21 15:04
185,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"bell, tall, small, tarts, marts, smell",4.96,3.17,11118,1737,1/19/21 15:04
46,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"Hey mate, I'm hooked with my project. I which I could help. maybe sometime we could go to a spar.",2.07,3,5732,2685,1/19/21 15:04
233,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"group, coup, poop, troop, loop, coop, 

cloth, trop, 

fade, trade, laid, paid, ",1,1,3079,2044,1/19/21 15:04
129,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I really shouldn't do this. I have the option of telling my guests that I messed up and I forgot about their dietary restrictions. This would be a reasonable response to the situation and they would probably understand. I feel very guilty about telling them this lie. They have a right to know that the food violates their diet. On the other hand there are worse things in the world.,1.98,2.91,2243,1609,1/19/21 15:05
237,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,poop goop loop looking laid lies highs ,4.74,4.44,36611,1651,1/19/21 15:05
35,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"Room = Doom, gloom, zoom
Bar = Far, car, mar
Go = Moe, hoe, bow, low
Set = Bet, wet, met, let
Tell = Bell, hell, smell, fell, shell
Up = Cup",5.07,4,10033,1083,1/19/21 15:05
102,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"To tired let her check. I'm asleep or at least pretend to be. She likes to anyway, women are that way. Let me relax instead cause I'm tired. Sometimes that's the way it is. No right or wrong to it. In fact I'd event hint at it non verbal to check even if asleep. ",1.41,4.02,2321,5175,1/19/21 15:05
60,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I am trying to sell cars. I need to make a sale. I need the commission from the sale. I know its not right but there is a customer interested in a car with some problems. I need the money so i tell them the car is good.,1.02,1.08,5854,2441,1/19/21 15:05
25,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I am not a good person to lie to my roommate.  I should be a better roommate and should have help.  ,2.05,1.98,6012,2648,1/19/21 15:05
121,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,fell fade,3.09,3,2026,935,1/19/21 15:05
227,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I imagine myself standing in the kitchen getting something to drink. I am all dressed up and ready to leave. My roommate enters the room looking stressed and tired. I ask them what is wrong and they explain they are having problems putting together a new bed frame. They ask for my help. I stay silent for a moment trying to think of an excuse to get out of helping. I have plans to meet people at a bar and don't have time to help. I ultimately decide to tell my roommate that I am unable to help because I have to finish a work project. ,1.94,1.01,4534,3937,1/19/21 15:05
125,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"creep, peep, jeep, heap, leap, mouse, louse, house, cup, pup, light, right, kite, bright, sight, height, flight, bite, might, ca",4.96,2.58,8211,7622,1/19/21 15:06
31,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I have had such a busy week at work and I had been looking forward to meeting my friends at the bar for a few days to unwind. The prospect of spending the night setting up furniture is depressing. My roommate should have asked me for help in advance. I feel guilty lying to him though. He is trying to set up a new dresser. Before today he was storing his clothes in a closet. The new dresser will help him become organized. I ponder about it on my wa,4.95,2.97,4176,1892,1/19/21 15:06
168,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"weep
leap
meep
seep
reap
beep
keep
heap
jeep
fiddle
riddle
little
heck
neck
peck
deck
maybe
house
rouse
mouse
lying
",3.03,2.57,4770,4097,1/19/21 15:06
9,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"talking, stalking, frown, meet, seat, beat, meat, sill, steal, meal, feel, sound, bound, wound, pound, sink, link, wink, stopped, mopped, bopped, sick, tick, knick, wick, lick, ",3.05,4,7379,2737,1/19/21 15:06
86,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I cannot stand on a bus or train. I also need a seat. I would tell a young person to get up and be a decent person, wave a hand in their face to wake them up from their headphones if needed. Of course I take seat. I am also old and have muscle problems so I cannot stand. You keep assuming I am a kid or quite young and I am not",6.92,7,4797,3986,1/19/21 15:06
133,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I imagine I had a bad day. I imagine being mentally and physically worn out. I imagine being so tired that once I sat in the seat, I felt like I could not get up until I have rested some. I imagine looking around and seeing if anyone else notices the elderly person. I imagine seeing if anyone else is in better shape or equipped to help them in the moment. I imagine feeling guilty but also feeling selfish because I am not currently in a good place myself.",2.01,2,3685,2849,1/19/21 15:06
174,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"line, sign, bind, dine, fine, hind, mine, nine, pine, tine, vine",2.97,3.09,129539,7574,1/19/21 15:06
254,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"cursed, darts, boo, do, quell, yell, well, boar, door, more, sauce, fall, wall, call, mall, tall, hall, ",1.82,1.85,4193,3717,1/19/21 15:06
30,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"shitting, pour, nin, cheats, heft, abalone, should, beats, bar, hut, mit",6.06,6.02,8181,6091,1/19/21 15:06
267,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"boom gloom doom loom
jerk lurk murk perk quirk shirk
car far jar mar par star spar
route doubt 
snuggling
bask cask flask mask
",2.9,2.99,15384,3762,1/19/21 15:06
281,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"In the moment I would feel a lot of pressure to get the promotion.  I would feel as though I deserved it from all of my hard work.  As I sit in my boss's office, though, and describe the worst parts of my coworker's performance, I feel guilty and ashamed.  Leaving the office, I can't believe what I have done.  I struggle with my decision.  Everybody makes mistakes and surely there are many things that my coworker did right.  It was very unfair to try to sabotage them.",1.25,1.2,31519,3025,1/19/21 15:06
103,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"Fifty, nifty, grifty.
Yards, bards, cards.
Bill, hill, mill, will, fill, frill, thrill, pill, nil, dill, sill, shill, kill.
Street, feet, neat, beat, heat, fleet, peat, beet, meat, meet, sheet, sleet, seat, teat, repeat.",1.69,1.98,11666,2557,1/19/21 15:07
32,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"meat, greet, fleet, peat, fit, git, lit, round, ground, found, drown, frown, pound, mound, heat, feet",1,1,4373,5267,1/19/21 15:07
36,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,guests-pests; over-rover; spend-bend; cooking-booking; soup-loop; one-done; soup-coop; made-laid; broth-cough; dinner-sinner,6.02,6.02,572499,6240,1/19/21 15:07
224,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I am sitting at the cafeteria with my friends and I see someone sitting at a table alone. He comes over and asks if he can sit with me, but there are unfortunately just no seats left. I look left and right for a spot, but it just doesn't exist. There's nothing I can do even though I feel bad for this person. Maybe they can find someone else to sit with. I'm sure there are other tables that are empty out there. He walks away and I do feel a little bad for the guy. ",7,6.01,27456,3464,1/19/21 15:07
63,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,Im at work and see a customer eyeing a used vehicle. My rent is due soon and I'm short this month so I really need to make a sale. The customer begins to inquire about the features of the vehicle and asks about any issues. I know that the engine fan goes in and out causing the motor to over heat but I decide not tell the customer because they wouldn't find out until a few days after driving it since we have rigged it to work temporari,1,1,6672,3237,1/19/21 15:07
148,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"first
burst
nurse
purse
curse
durst
hearse
",2.08,2.48,1694,1868,1/19/21 15:07
49,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I'm very nervous. This is a very awkward conversation with a stranger. I try to get it over as fast as possible. I just greet them and thank them for holding my spot. I smile weakly at the person behind them. I'm certain that they're glaring at me. I turn around and focus on the ticket stand in front. I'm fidgeting as I wait. This line couldn't be any slower, could it? I'm rocking back an",1,1,3024,1737,1/19/21 15:07
238,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I would feel very anxious and would probably not cut the line for fear that others would see me doing this and want to start a scuffle.  I try to avoid negative situations, so I would not do this.  Plus, this would be very unfair to the others already waiting in line.",1.04,1,5048,4362,1/19/21 15:07
19,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,logic pork dork fork far car mar zar ,2.82,3.32,5091,2203,1/19/21 15:07
11,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I imagined being extremely tired from a long day of work and that this should be the responsibility of my partner. I also imagined how comfortable and soft my sheets were and how warm it was under the blankets. I imagined that I did not fancy going out of this warmth and comfort into the freezing cold night. I imagined that my partner will never find out that I was pretending to be asleep and therefore would not be upset at my action.,5.97,2.02,7636,2328,1/19/21 15:07
85,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,today is my lucky day and i am glad i found this money and it is time to celebrate. I would give it back but i am not sure if he was the one so for mysake i will put it to good use and not eat it all in cake,6.94,3.36,2611,2824,1/19/21 15:07
185,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I have been in this many times. I don't want to get up so I lay there like a blob. I feel kind of bad, but not so bad that I want to get up. I will let her tell me how she feels about it tomorrow.",6.89,4,4092,1632,1/19/21 15:07
219,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"dig, rig, lotion, potion, masks, tasks, feather, smell, fell, first, farts, arts, charts, marts, carts, darts",2.1,3.07,3809,3003,1/19/21 15:07
233,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I pick up the fifty-dollar bill and am amazed because I haven't seen one of these in a long time. I try to yell out to the person I think dropped it. I pick up my walking speed trying to catch up to the person who lost their money. I want to keep it but I know that is not right. I keep it in my wallet for safe keeping. I try my hardest to reach the person ahead of me but I am unable to. I think it is my lucky day but then the guilt starts kicking in. This isn't my money. I should have worked harder to reach the person. ,3,4.68,3657,5870,1/19/21 15:07
77,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,id feel like i cheated.  id feel like i did something wrong and should now go back to the back of the line.  id feel like it would not be fair to the other people that were there first,2.24,2.17,58482,1056,1/19/21 15:07
46,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"Walking down the street and I found a 50 dollar bill. It probably fell off the man in front. No the angels might have dropped it. the angels know i need money. regardless, I grab the money and leave ",1.98,4,5103,5464,1/19/21 15:07
132,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I imagine that this is the last seat. It is a really busy train during early morning rush hour traffic. It is cold and everyone is in heavy winter clothing. The elderly person is far away from me. I am closer to the seat. There are people behind me waiting to get on the train so I sit down to make room for them to get by me. ,1,1,5774,3979,1/19/21 15:08
79,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I imagine feeling slightly guilty but then also I have to catch my flight and you can't help everyone so I would just keep moving and overall forget about it pretty quickly.,7,5.94,10291,7192,1/19/21 15:08
41,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,i will imagine the husband its very tire because he works very hard all the day long and only in the nights he can rest,2.82,2.94,99158,4472,1/19/21 15:08
227,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I see myself walking down a semi-crowded sidewalk in a city. I am wearing headphone and listening to music on my phone. I see that a fifty dollar bill is on the ground. I look up to the people in front me and I see the person in front me has their wallet slightly hanging out of their. It seems to me that they are the one who dropped the cash. Thinking that I could use the money and that I don't want to exert the energy to catch up to them, I decide to keep the fifty dollar bill. ",5.07,2.34,5100,2528,1/19/21 15:08
263,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,goose truce moose loose juice fine mine spine nut but stunt bunt grunt punt hunt bundt zoo too flew r,1.05,2,6018,123317,1/19/21 15:08
125,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I am surrounded by many people. It is hot and humid. I am feeling tired from the day. I finally see a seat has come open that I have been eyeing. But at the same time, I see an elderly person who sees the seat as well. But this person has just gotten on the train, so I feel like I have been waiting longer and decide to take the seat. I try not to look around to meet anyone's eyes so I don't feel any shame from taking the seat from an elderly person.",1.07,1.4,4600,5537,1/19/21 15:08
31,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,I have been looking forward to this movie for weeks. I completed my homework for grad school early so I could have time to see the film at the theater. I was extremely dismayed to find a line of roughly 40 people at the ticket counter. Then I noticed a guy with a navy blue corduroy jacket and black curly hair in the front of my line. That was my friend!! I figured I would say hello. Perhaps he could buy my ticket instead of me having to wait at the end of the line in the cold with little chance of getting a ticket.  ,5.04,1.92,7661,4289,1/19/21 15:09
168,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I'm looking forward to my plans tonight. I see my roommate struggling, but I put my fun time over being a helpful person. I figure I'll make it up to her when I get back.",5.45,4.5,2242,3741,1/19/21 15:09
86,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,sight site rite right might mite night lite light plight tight cite blight bite quite last mast cast gassed passed massed fast tee me lee fee vee be bee he pee wee  ,6.93,6.97,5467,1908,1/19/21 15:09
133,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"Wallet= It, Knit, Sit, Kit, Bit, Fit, Hit, Lit, Mit, Pit, Wit, Zit
Bill= Mill, Dill, Fill, Hill, Kill, Pill, Windowsill, Till, Will",2.98,3.04,5493,2807,1/19/21 15:09
87,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"After placing it in my wallet, I continue to walk. At this point I am waiting for two things; to walk past the person and maybe they'll notice. If they do, I'd give it back. If I walk past and they say nothing, the money is mine. I'll deposit it into the bank and use it for an online purchase such as a new shirt or some perfume. ",6.01,7,10315,12912,1/19/21 15:09
9,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I imagine the lone person walking up to my table.  My friends and I are engaged in conversation that abruptly stops when the lone person appears.  I feel uncomfortable that a stranger is asking to sit with us.  I politely point out that we don't have room at the table for another person.  I feel bad that they couldn't sit with us but also relieved. ,5.97,4.99,5434,2689,1/19/21 15:09
254,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"Dine, wine, pine, do, rut, but, fine, nut, lose, friend, ",1.36,1.98,4257,3362,1/19/21 15:09
32,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"dick, lick, sick, prick, strict, sin, win, fin, din, bin, kin, pin, tin, vin, tour, more, score, for, door, floor",1.04,1,5275,5828,1/19/21 15:09
267,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"My friend is at the front of the line at the movie. This is a popular movie and everyone is back out after the pandemic has ended, so it's really crowded. I know the tickets are going to sell out and I go up to talk with my friend. I hang around with them until we're up to the box office, and after they buy their ticket, I buy mine too like I had them hold my place in line. The person behind me starts complaining a little bit but I pretend not to hear them.",2.96,3.63,4707,2265,1/19/21 15:09
30,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"tore, stout, moo, town, rain, been, tea, fit, brown, tin, beat, teat",1,1,7674,4109,1/19/21 15:09
174,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I imagine myself sitting at the bar feeling like a jerk for what I just did to my roommate. I would feel bad and try to justify it to myself, but I would ultimately know I was wrong. I would think of a way to make it up to them, or decide to go back and help them out.  ",1.03,2.02,7005,6233,1/19/21 15:09
42,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"After I find the bill, I run to catch up to the person in front of me who I think dropped it, and say ""Excuse me. Did you drop some money on the pavement?"". If they are missing money, I will give it to them. ",5.53,5.02,29839,18838,1/19/21 15:09
103,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I'm on my way through the airport, trying to catch a flight after getting stuck in traffic on the way there. I'm nearly at my gate when I begin to approach a gentleman who is visibly struggling with his large suitcase. I check my watch. If I stop to help, there is a significant chance I will miss my own flight. I lower my eyes and rush past him to my own gate.",4.33,4.57,11801,2992,1/19/21 15:10
36,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"In seeing an elderly person looking for a seat, I would gladly give my seat to him/her.   I envisioned people standing in the aisles and everyone too close together.   It would make me feel good that I did something nice.   Respect for the elderly is appalling these days.",1,1.07,7778,5326,1/19/21 15:10
158,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"My coworker always came in late and left early. While there he was easily and constantly distracted by his phone. I had to cajole him into working. I ended up taking control and delegating minor tasks to him, which he wouldn't timely complete. The work he did complete was sloppy and riddled with errors. I ended up doing the bulk on the work. He keeps his work area messy with food left out",3.04,4,10243,6473,1/19/21 15:10
49,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I panic after I realize what I've just said. I smile weakly and try to act naturally as I go over the lie. First the car dealership and now this. This is turning out to be a long day. The conversation starts to move on. I really want to let it. I also don't want to. I'll be stewing about this all night. I let it go on anyway. I decide that I'll pull them aside when we go to sit down and explain the ,1.23,1,5192,1212,1/19/21 15:10
150,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"it would be bad to sit on the seat, it shows i don't have respect for the elder and this would be so immoral.",1.35,1,265850,1352,1/19/21 15:10
220,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"shore, vests, clover, thinner, true, blend, cowers, booking, troupe, blade",1.47,2.52,8599,9573,1/19/21 15:10
148,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"car
tsar
mar
gar
far
jar
par
rar
tar
var
war
",2.96,2.13,5416,3570,1/19/21 15:10
238,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I wouldn't want to achieve anything knowing that I obtained it through nefarious means.  I want to earn everything I get fair-and-square and wouldn't want anyone to be upset with me and think that I was underserving of this position.,1.07,1.07,4775,3790,1/19/21 15:10
11,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"cloth, lade, blade, dearth, moth, ",1,1,3700,1579,1/19/21 15:10
185,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I would feel horrible, like everybody is looking at me because they don't approve of my behavior. Also, I am denying an elderly person a means of sitting down. I am a bad person.",1.07,1.2,7695,4164,1/19/21 15:10
77,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"town
clown
frown
round
mound
fill
mill
till
jill
kill
nil
pill
boar
four
for
core
more",2.04,2.11,2633,976,1/19/21 15:10
219,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"pine, dine, fine, nine, mine, crickets, June, dune, fell, dell, bell, tree, bee, bundt",2.54,1.35,3672,3732,1/19/21 15:10
19,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I'm walking down the street and I find a fifty-dollar bill. I'm extremely happy and feeling lucky. I look around and there is a person ahead of me but I'm thinking it could or couldn't be their money. I really don't want to talk to them and they possibly could say it is theirs even if it wasn't just to get the money. ,6.37,5.26,10749,2567,1/19/21 15:10
207,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I imagine that my coworker came in late. They spent the entire time on their phone. They made personal calls and mocked me for being on time and working. They unplugged my computer. They clipped their toenails at the desk. They left early. I ranted to my boss about how awful a job they did.,2.98,6,6014,3720,1/19/21 15:11
85,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"i would look annoyed and avoid to show it
i am sorry i cannot help this time i have to finifh a project and i hate to leave it
i hope you understand ",1.07,4.98,40482,3124,1/19/21 15:11
132,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"Sight, Might, Pies, Talk, Mast, Crushing",7,4.98,3581,5441,1/19/21 15:11
