subject,version,condition,story_id,story,test_story_id,imagine,response,responseRT,rating_will,rating_happy,rating_justif1,rating_justif2,rating_detail,rating_cohere,ratingRT,justif1RT,stamp,id
A2H4LJ4CXZQ304,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,0,"movie - beauty
line  - wine
sell - well
see -  me
use - amuse
",120002,2,2.03,-1,1.44,-1,-1,9591,4116,2021-12-22 14:43:44,15064
A2KMHUYFMCXRJ9,experiment3_replication_real,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,0,Thirst first reversed cursed coerced conformance underperformance loss toss cross four for ,120004,4.99,5.15,-1,5.54,-1,-1,5718,3817,2021-12-22 14:43:46,15065
A3GCYGO7UPKXO9,experiment3_replication_real,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,0,"maybe, fart,sigh, ,attend, bend,blend, end, deep, heap, peep,cheap, blouse,house, mouse, beck, deck, neck",120008,5.95,4.98,-1,4.97,-1,-1,5624,3250,2021-12-22 14:43:47,15066
A230VUDYOCRZ4N,experiment3_replication_real,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,I see an opportunity to cut the line by joining someone I know.  I'll walk over there and pretend to talk to them and then stand there as if I'm part of the group.  The line is way too long and life is short.  I don't have time to wait any longer.  I am not getting any younger.  ,120003,4.96,5.12,-1,4.94,7,7,68711,3645,2021-12-22 14:43:48,15067
A1JGZD9FUDYJ30,experiment3_replication_real,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,1,"",121004,1,3.12,-1,2.08,7,6.75,130468,3112,2021-12-22 14:43:50,15068
A1MKEILXWWLBW2,experiment3_replication_real,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,I told my boss all the bad things about my co workers performance because they did overall an incredibly poor job and almost cost us the entire project multiple times by their incompetence and selfishness.,120003,5.97,5.99,-1,5.99,5.98,5.97,8432,3481,2021-12-22 14:43:50,15069
A2JCE6MD27QA5D,experiment3_replication_real,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,This project was the worst working experience of my life. I was being constantly undermined at every turn. Promoting my coworker would spread their dysfunction throughout the organization. I felt real satisfaction stopping this from happening.,120010,1.97,2.02,-1,2.01,5.99,6,20405,4753,2021-12-22 14:43:51,15070
A2C7VPGUGY5RAE,experiment3_replication_real,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,0,"sinner, thinner, score, lend, fend, cowers, looking, loop, bloop, coop, fusing, froth, dew, few, too, savior, do, new",120001,1,1,-1,1,-1,-1,22381,2719,2021-12-22 14:43:52,15071
A2HXAA4WF7IVYG,experiment3_replication_real,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,0,"plane, frame, tame, blame, came",121007,4.86,3.45,-1,5.06,-1,-1,64414,13513,2021-12-22 14:43:53,15072
A1J9RWANLAAMZT,experiment3_replication_real,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,0,"coup, done, sun, fun, dew, do, laid, paid",120009,1.02,1.08,-1,1.05,-1,-1,7181,6537,2021-12-22 14:43:55,15073
A3R55C67WKDZKO,experiment3_replication_real,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,0,doom boom tomb loom man tan murk lurk car far mar sad lad clad juggling snuggling bet met debt let net yelp s,120008,5.98,6.02,-1,6.99,-1,-1,12717,8823,2021-12-22 14:43:59,15074
A2WRTPJ8WC51RH,experiment3_replication_real,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,1,"I was getting on train B to head to downtown to the hospital.  I don't drive and this was the quickest way to the hospital it was so crowed but I had to sit down as I was very dizzy and sick. The elderly person had no idea that i was so sick, i felt it would be easier for me to take the seat so nothing bad happened to me until the train stopped. ",120002,4.89,4,-1,7,7,7,21218,3528,2021-12-22 14:43:59,15075
AZFBQWB2VSG5D,experiment3_replication_real,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,1,I would rush to pick it up because yay money. I would probably feel selfish about it because I never don't need money. But later on I'd feel guilty and regret not giving the money back when I know I saw who dropped it because it isn't mine and that will inconvenience someone later.,120002,3.05,2.75,-1,2.04,4.08,3.84,6508,2819,2021-12-22 14:44:00,15076
A2JJIYN79SQWT7,experiment3_replication_real,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,1,"I feel stressed because I want to make a sale. To my relief, the customer buys the car but returns two weeks later to tell me that he was in an accident because of the car's flaw. ",120001,1,1,-1,1,4,4.98,9219,4908,2021-12-22 14:44:00,15077
A3HHWIXEB86LL3,experiment3_replication_real,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,1,"Even though my roommate wants to set up the furniture tonight, it is not critical and can wait until tomorrow to do.  I will help them then.  I want to go to the bar to see this cute co-worker who has expressed interest in me, but I've been unable to spend time with them because of pressing work commitments. I feel as if I don't meet up with them this time, then they move on because they think I am not interested. I will have fun tonight and help my roommate the next afernoo",120016,5.56,3.02,-1,5.68,6.87,6.85,7640,3527,2021-12-22 14:44:00,15078
A1QMJNJ5FGC09,experiment3_replication_real,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,0,"",120694,4.99,5.57,-1,5.07,-1,-1,11086,2826,2021-12-22 14:44:02,15079
A1SL72YBUW8Q8K,experiment3_replication_real,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,0,bit fit lit nit pit writ zit frown clown mane cane lane sane rain wane feign plane plain meat beat cleat teat treat feat pete ,120012,2.02,2.01,-1,1.03,-1,-1,5270,2733,2021-12-22 14:44:05,15080
AUIRZWDQI6HX0,experiment3_replication_real,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,1,"I have been working so much lately.  I have not been able to go out and have any fun and I am struggling, mentally for it.  I desperately need a break or else I am going to hit a wall and have a mental breakdown.  My roomie has asked me to help with furniture but she has no idea how much my mental well being is riding on going out to a bar to unwind.  The furniture can always be put together tomorrow and I can help her then.  ",120005,6.09,4.07,-1,5.07,5.14,5.25,6250,2520,2021-12-22 14:44:11,15081
A30AGR5KF8IEL,experiment3_replication_real,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,1,I recognize that guy up ahead of me.  That's my old boss.  He was a tyrant.  I can't even count the number of times I went to work early or stayed late to help out and never got paid for it.  He owes me money.  I'm keeping the %50.,120001,5.03,5.03,-1,4.02,6.01,6,15246,10707,2021-12-22 14:44:12,15082
A20VH0U95N7M0T,experiment3_replication_real,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,0,you/cue. being/seeing. big/twig. boss/loss. asks/tasks. you/shoe. did/hid. tell/well. boss/toss. parts/hearts. and/sand. are/far.,120009,1.96,1.1,-1,1.98,-1,-1,5405,2387,2021-12-22 14:44:12,15083
A2BO1Y69XEXKSL,experiment3_replication_real,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,0,"grit
skit
Brit
tit
wit
pit
tit
fit
lit
zit
sable
cable
treats
sheets
beats
cleft
deft
",120001,6.99,6.97,-1,6.96,-1,-1,5892,2790,2021-12-22 14:44:16,15084
A3EP1E33TM7L1G,experiment3_replication_real,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,"I have three friends already in the movie, and I got delayed getting to the theater by some idiots blocking the street. I really need to get in to join my friends inside.",120004,5.57,3.82,-1,5.01,5.97,5.97,16115,7549,2021-12-22 14:44:18,15085
A1PRD9YPNCBEPB,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,"I arrive at my local movie theatre to get tickets to the new Christopher Nolan movie, the line is incredibly long, and tickets will obviously sell out. I notice a friend of mine in line towards the front of the line. I go up to them and make small talk and act like I had this position in the line the whole time and only had to leave briefly, I feel bad about cutting everyone in line but I really want to see the movie and don't have much free time to do so. ",120005,1,1,-1,1,4.98,5.01,6847,2622,2021-12-22 14:44:19,15086
A1LR7DP7OLTN22,experiment3_replication_real,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,1,"I am at my house about to serve this homemade vegetable soup.  I have spent hours on the soup because I wanted to make something special.  I used chicken broth because it adds so much flavor.  My guests arrive and I realize that they brought a friend.  As we sit down to eat, the friend of my guest says that they are vegetarian and asks if everything in the soup is vegetarian.  I realize that I added chicken broth but lied and told them that it was vegetable broth.  I feel bad.",120011,5.97,2.98,-1,3.03,5.23,4.98,7417,3999,2021-12-22 14:44:21,15087
A198H320N5MSXX,experiment3_replication_real,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,0,"middle, diddle, fiddle, griddle, riddle
night, kite, sight, right, flight, fight, light, might, plight, write, tight 
check, deck, beck, heck, neck, peck, sec, wreck
",120001,6.71,6.47,-1,6.78,-1,-1,5933,3075,2021-12-22 14:44:22,15088
A1EHEQSM7S7PLO,experiment3_replication_real,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,0,sight tight light fright night right tea fee bee he she flea me we prize size lies ties,121011,5.97,3.44,-1,7,-1,-1,5815,1581,2021-12-22 14:44:24,15089
A3MELYYGRJ61SX,experiment3_replication_real,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,I see my friend that we haven't been in touch. She begins to tell me that her mother has been ill and becomes visibly upset. I stay next to her and listen and comfort her. I am with her when we are at the front of the line and buy the tickets.,120012,4.81,3.07,-1,4.36,5.83,5.85,35404,16075,2021-12-22 14:44:25,15090
A1S56RBP0Q3BT,experiment3_replication_real,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,1,I had been up all night with the baby the previous evening. My wife has had plenty of rest while I have been exhausted. I'm sure she won't mind if I sleep a little longer and take the next shift instead.,120006,5.54,3.91,-1,4.52,5.52,5.3,51851,12814,2021-12-22 14:44:28,15091
AJQGWGESKQT4Y,experiment3_replication_real,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,"A promotion is available and the other employees in my department and I discuss it together. One of the employees who I work closely with have a conversation about how either of us really does deserve it and we decide to come to an agreement that we will both fight for the promotion and whatever happens, we will not hold grudges afterwards. We both agree to go for it, no holds barred, and we will forgive and forget after. We both feel good about the agreement and agree to pursue the promotion under the agreed upon terms.",120010,6.02,5.54,-1,5.92,5.97,5.97,5691,2951,2021-12-22 14:44:29,15092
A2IOT3PCS9G5RK,experiment3_replication_real,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,1,It's a picture perfect spring day. I am walking along the sidewalk by the park. I feel hunger pangs. I look down and see a %0. Score. Free lunch. I look up ahead and see an obvious tourist looking at the buildings. I smile and thank him for lu,119996,6.03,6.2,-1,6.26,6.47,6.49,7242,2540,2021-12-22 14:44:34,15093
AFTFOBESP6XUB,experiment3_replication_real,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,0,"loss, toss, ross, sauce, boss
",120004,4.66,5.09,-1,3.55,-1,-1,3202,4892,2021-12-22 14:44:34,15094
AOJD8D9NXVAR3,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,0,fine sign dine line wine pin mine nine core whore nor more gore for sore sad glad had dad gad tad pad mad cad rad lad bout doubt lout ,120016,2.04,3.01,-1,2.01,-1,-1,12055,9373,2021-12-22 14:44:36,15095
A2BGRGVU9HG0C6,experiment3_replication_real,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,My and a co-worker are both being considered for a big promotion at work this month. My boss asks me how my co-worker's performance has been lately.It ell  co-worker's performance.,120012,1.01,1.07,-1,1.01,4.04,4.48,16099,5123,2021-12-22 14:44:37,15096
A1DWSHGZGK8X0K,experiment3_replication_real,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,1,I'm going home at the end of a long shift at work. I'm extremely tired and notice that there is only one seat on the train. I see and elder person attempting to reach fot the seat but I pretend that I don't see him and beat him to the seat.,121002,1.97,2.04,-1,2.04,5.98,5.91,3752,2534,2021-12-22 14:44:37,15097
AB8BRFF4ZTZ40,experiment3_replication_real,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,0,"far, car, jar, saw, ",120005,3.06,2.9,-1,2.81,-1,-1,51015,1307,2021-12-22 14:44:41,15098
AVKMFV9CZ0MLR,experiment3_replication_real,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,0,heat meet greet treat beat cheat feat neat meat Pete ,120003,2,2,-1,1.98,-1,-1,7848,3277,2021-12-22 14:44:42,15099
AP9WIQ4P78XLH,experiment3_replication_real,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,0,dill fill gill hill kill mill pill quill sill till will shill still spill bound found hound mound pound round sound fink kink link mink pink rink sink stink cards guards talking stalking beat elite ,120001,5.86,3.98,-1,3.58,-1,-1,13021,2940,2021-12-22 14:44:43,15100
A150XGQ7KWLBWN,experiment3_replication_real,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,"I planned to meet my friend Sara at the movie theater to see a movie.  We've been talking about seeing this movie since first seeing previews for it months ago.  We were supposed to call each other when we got to the theater so we could meet up.  My phone died, so I couldn't call her or receive her call.  Not knowing what to do, I just got in line to get us tickets, hoping to meet up with her at some point.  While waiting, I saw Sara towards the front of the line! I was so happy I found her, and that she was close enough to get tickets before they sold out.  So, I joined her at the front of the line!",120002,6.96,6.99,-1,6.99,6.8,6.75,7889,2472,2021-12-22 14:44:48,15101
A3RN5GD583FY4K,experiment3_replication_real,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,1,I'm tired after a long day of work. I just want to sit down and rest on the train before arriving home to my family. So I sit down rather than giving up my seat. It's selfish and I feel very bad about it as the lady struggles to keep her balance as the train begins to move again.,120008,1.98,1.92,-1,2.04,5,6.05,6325,6389,2021-12-22 14:44:50,15102
A2RT88YOU8VHKO,experiment3_replication_real,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,1,"I imagined spending hours cooking for guests. When they arrive, one of the guests informs me, rather rudely, that they vegetarian. I told them it w",120009,1.73,1.69,-1,2.48,5.99,5.71,11645,7520,2021-12-22 14:44:50,15103
AP9ISQIQYG3TN,experiment3_replication_real,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,1,"As I rush through the crowded airport, the only thing on my mind is getting to my flight. I simply can't miss this flight. I see another traveler struggling with their luggage, and feel that I should stop, however, the thought of missing the flight makes me rush past without a second glance. As I board my flight I do hope the person made it onto the plane in time. ",120018,2.98,2.88,-1,4.51,5.89,5.88,17544,2529,2021-12-22 14:44:51,15104
A2A6ZWMDAMBO3Q,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,I am very excited to see the new movie. I have seen the trailers and can't wait to see it. I go to the theater and see a really long line for tickets. I am so bummed because I am afraid it might sell out. I see my friend near the front. Since I am by myself and they are by themselves maybe we can sit together. SO I go to the front of the line and ,120001,1.96,1.97,-1,1.91,4.65,4.92,6821,3513,2021-12-22 14:44:53,15105
A1UZ91EFSJFUM8,experiment3_replication_real,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,0,fable cable label navel eats hem tasks masks hey band sand sums ,120016,6.97,5.27,-1,6.99,-1,-1,8291,3061,2021-12-22 14:44:55,15106
A28A7NZUJWGZ7Q,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,"For as long as I knew that this new movie was going to be released, I have been so geared up to see it and was committed to being there on day one. However, I ran into traffic on the way to the movie theater and ended up getting there much later than expected. My heart sank when I saw the line, but my dread turned to relief when I see a good friend at the front of the line. I know that it's wrong of me, but I quickly make my way to the front and greet my friend so that I can ensure that I get into the movie. ",120005,1.71,1.7,-1,2,4.27,6.7,9916,2848,2021-12-22 14:44:58,15107
AKMOBFEEKW378,experiment3_replication_real,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,1,"The cars transmission is going out so the repair will be rather costly, but the car is priced well under its retail price so even after the customer has the car fixed, they will still be getting a good deal.",120012,2.03,2.04,-1,1.42,6.89,6.87,6437,2698,2021-12-22 14:45:00,15108
A1UXSPA640D4HZ,experiment3_replication_real,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,0,"boo, do, goo, hue, shoe, poo, rue, sue, too, ocean, motion, lotion, potion, notion, loss, moss, toss, sect, object, rid, bid, did, lid",120011,2.99,3,-1,3.01,-1,-1,17813,7910,2021-12-22 14:45:01,15109
A2EED3HLTA96CP,experiment3_replication_real,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,1,"I go to the bar and have a few drinks. I meet some friends and we start to talk and a couple of hours pass by. Then I see my roommate walk through the door and know I am busted. He stands are gives me a long, cool stare. then turn slowly around and walks back out of the door.",120001,5.95,1.94,-1,3,6.95,6.99,5448,4801,2021-12-22 14:45:01,15110
A1RF95TSDZDJLL,experiment3_replication_real,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,1,"I am almost late for my flight, so I am desperately trying to make it to the help desk. My eyes dart to a young woman with 3 kids struggling to carry a heavy suitcase. I know that this flight could  ",120012,3.93,2.96,-1,5.53,6.49,6.5,15300,15166,2021-12-22 14:45:02,15111
AYXN53TNFG71P,experiment3_replication_real,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,"I really want to see this movie and have been waiting for some time for it to come to the local theater.  I'm afraid tickets will sell out before I get to the ticket booth because the line is so long.  I'm very frustrated and anxious, and then I see someone I know near the front of the line.  I think about what I should do, and then get out of line and try to wedge my way in line next to the person I know.  I comment about how long it's been since I've seen this person and hope others in line don't get mad at me.  I feel bad.",120007,1.04,1.01,-1,1.07,6.99,6.96,8520,4228,2021-12-22 14:45:03,15112
A2J19EIW5MDXE9,experiment3_replication_real,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,"We work in a highly competitive environment and my co-worker didn't do such a great job on some important parts of the presentation. Sure, they contributed a lot behind the scenes, but people in this industry only care about results. Besides, I know they probably had this exact conversation with our boss ten minutes before mine. It's important for my hard work to be rre",120001,5,3.98,-1,3.82,6.44,6.31,9983,8152,2021-12-22 14:45:07,15113
A1KZ0KE93WNN5O,experiment3_replication_real,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,1,The baby needed attention but I faked being asleep so my husband would get up. I am exhausted and need a break. I continue to play sleep until the baby is ok and my husband is back in bed. I feel bad about it but not real bad.,120003,7,4.39,-1,6,6.68,6.87,12511,8281,2021-12-22 14:45:09,15114
AIBKZGF8C7APR,experiment3_replication_real,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,0,poo true shoe due rue bar tar car star core tore tour lore pour poor feats theft should would rut heel seal teal reel crew ,120001,2.04,1.5,-1,4.95,-1,-1,20676,5955,2021-12-22 14:45:11,15115
AS6FM754MF2B2,experiment3_replication_real,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,0,"Spouse: House, Mouse
Baby: Maybe, 
Crying: Lying, Dying, Trying, Multiplying
Night: Fright, Light, Might, ",120005,5,3.05,-1,4.63,-1,-1,5564,3162,2021-12-22 14:45:11,15116
A249M2F9FFNIK2,experiment3_replication_real,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,0,"for, four, fore, shore, wore, core, nor, door, lore, more, knit, fit, lit, kit, wit, kit, vain, lain, rain, main, bane, cane, dane, gain, pain, fen, den, din, sin, kin, men, meat",120004,1.04,1.98,-1,2.03,-1,-1,7910,5878,2021-12-22 14:45:13,15117
A3I5ZQI3WP7NS4,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,"groovy, bow, blow, stow, foe, go, hoe, glow, grow, toe,blunt, bunt, grunt, mutt, butt, gut, putt, rut, dine, fine, sign, wine, whine, ",120002,1,1,-1,1,6.94,6.96,13630,4119,2021-12-22 14:45:13,15118
A2WZTMXWD20NYE,experiment3_replication_real,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,1,"My roommate bought some new furniture for their room, but didn't really know how to assemble it and was struggling.  He asked me for help but I already had plans to go out to the bar with some other friends that I had been looking forward to.  Instead of telling him the truth I said that I had a project that I needed to go finish and ended up going out to the bar and not helping them.",120001,6.03,3.86,-1,4.37,5.96,6,8476,6611,2021-12-22 14:45:14,15119
A15F2JTVAJXITI,experiment3_replication_real,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,0,"meet, beat, street, mad, sad, had, fad, clown, frown, main, vein",120001,2.08,1.96,-1,1.45,-1,-1,7679,2847,2021-12-22 14:45:14,15120
AFJFYJZ849YOZ,experiment3_replication_real,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,0,I was at my job and I needed to sell cars. I knew that there was something faulty with the car that we had to sell. Later on the day I got a customer that was buying their first car so they didn't know much about cars and I thought that this was the chance to sell this car. I told the customer everything about the car but the fault it had. The customer bought the car and it didn't make me feel better. ,121014,1.04,1,-1,1,-1,-1,14939,88721,2021-12-22 14:45:15,15121
A3CMOHJ8HNNDPL,experiment3_replication_real,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,0,"Blew, chew, stew, goo, blue, dew, pour, store, snore, bore, flies, fries, tries, spies, skies, stalk, talk, fast, stem, gem",120001,6.91,4.99,-1,5.02,-1,-1,4897,1583,2021-12-22 14:45:16,15122
A35TUIBF05DKM4,experiment3_replication_real,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,0,"bee, pea, brie,knee, plea, three, tea, peel, meal, heel, heal, eel, seal, ",120006,3.12,2.89,-1,3.95,-1,-1,730782,310798,2021-12-22 14:45:17,15123
A36HFMF9Z4BGS8,experiment3_replication_real,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,A co-worker and I are being considered for a promotion. My boss asks me about my co-workers performance and I tell my boss anything I can think of that is bad about them. I really need the promotion and know its wrong but I don't want to miss out. I know it might hurt my own chances but I gamble on tell,120008,1.05,1.06,-1,1.07,6,6,8939,2596,2021-12-22 14:45:18,15124
A38IZLCH8VYVFK,experiment3_replication_real,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,0,"seat:  beat cleat feet feat heat meat meet neat peat teat 
left:  heft cleft weft 
",120981,5.01,5.04,-1,4.97,-1,-1,32301,6765,2021-12-22 14:45:22,15125
A3I5EF53A51KYU,experiment3_replication_real,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,1,a notice is very well need in this peoples and  friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table,120001,6.58,6.75,-1,6.74,6.56,6.56,3302,3079,2021-12-22 14:45:23,15126
A39FJ7RWX4B9J,experiment3_replication_real,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,1,"I imagine standing at the door of my roommate's room watching them struggle to set up the furniture and thinking I should help but just really don't want to. It's been a rough day, all I've done for weeks is work, work, work, I need to get out and be with other people. So, when my roomie finally asks me to help, I lie and say I have work to do and head out instead to meet my friends. Of course, I end up being miserable with guilt the whole time",120005,5.13,1.35,-1,4.71,6.04,6.02,8189,4690,2021-12-22 14:45:25,15127
A2078XQX9ZSWBC,experiment3_replication_real,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,1,The flaw is minor and will be repaired before the customer takes delivery of the car. The flaw doesn't effect the operation or safety of the car and they won't know.,120043,4.65,3.74,-1,4.97,6.63,6.74,19438,3343,2021-12-22 14:45:26,15128
